"Dataset","Data_source","x","y","type","AUROC_label"
"KORA metabolomics","LEOPARD",0.305,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.305555555555556,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.306,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.307,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.308,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.308333333333333,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.309,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.31,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.311,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.311111111111111,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.312,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.313,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.313888888888889,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.314,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.315,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.316,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.316666666666667,0.607142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.316666666666667,0.625,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.317,0.625,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.318,0.625,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.319,0.625,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.319444444444444,0.625,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.319444444444444,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.32,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.321,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.322,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.322222222222222,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.323,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.324,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.325,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.325,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.326,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.327,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.327777777777778,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.328,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.329,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.33,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.330555555555556,0.642857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.330555555555556,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.331,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.332,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.333,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.333333333333333,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.334,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.335,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.336,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.336111111111111,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.337,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.338,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.338888888888889,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.339,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.34,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.341,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.341666666666667,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.342,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.343,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.344,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.344444444444444,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.345,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.346,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.347,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.347222222222222,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.348,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.349,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.35,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.35,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.351,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.352,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.352777777777778,0.660714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.353,0.663571428571429,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.353703703703704,0.672619047619048,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.354,0.676428571428572,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.35462962962963,0.684523809523809,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.355,0.689285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.355555555555556,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.356,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.357,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.358,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.358333333333333,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.359,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.36,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.361,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.361111111111111,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.362,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.363,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.363888888888889,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.364,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.365,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.366,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.366666666666667,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.367,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.368,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.369,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.369444444444444,0.696428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.37,0.7,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.370833333333333,0.705357142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.371,0.706428571428571,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.372,0.712857142857143,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.372222222222222,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.373,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.374,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.375,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.376,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.377,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.377777777777778,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.378,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.379,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.38,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.380555555555556,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.381,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.382,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.383,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.383333333333333,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.384,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.385,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.386,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.386111111111111,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.387,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.388,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.388888888888889,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.389,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.39,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.391,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.391666666666667,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.392,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.393,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.394,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.394444444444444,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.395,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.396,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.397,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.397222222222222,0.714285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.398,0.716785714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.399,0.72,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.399074074074074,0.720238095238095,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.4,0.723214285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.400925925925926,0.726190476190476,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.401,0.726428571428572,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.402,0.729642857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.402777777777778,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.403,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.404,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.405,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.405555555555556,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.406,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.407,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.408,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.408333333333333,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.409,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.41,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.411,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.411111111111111,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.412,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.413,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.413888888888889,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.414,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.415,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.416,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.416666666666667,0.732142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.417,0.734285714285715,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.418,0.740714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.418055555555556,0.741071428571429,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.419,0.747142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.419444444444444,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.42,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.421,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.422,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.422222222222222,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.423,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.424,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.425,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.425,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.426,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.427,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.427777777777778,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.428,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.429,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.43,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.430555555555556,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.431,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.432,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.433,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.433333333333333,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.434,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.435,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.436,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.436111111111111,0.75,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.437,0.76142857142857,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.437037037037037,0.761904761904762,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.437962962962963,0.773809523809524,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.438,0.774285714285714,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.438888888888889,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.439,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.44,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.441,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.441666666666667,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.442,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.443,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.444,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.444444444444444,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.445,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.446,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.447,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.447222222222222,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.448,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.449,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.45,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.45,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.451,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.452,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.452777777777778,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.453,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
"KORA metabolomics","LEOPARD",0.454,0.785714285714286,"Receiver Operating Characteristic Cruve","LEOPARD (AUROC=0.719)"
