"Response","Method","Predictor","Estimate","P","Bonferroni","Bonferroni_observedData","Sign_agreement"
"NeutralizationLevel","LEOPARD","OID20600",0.530510459833699,0.115422056088623,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20601",0.675303833478657,0.0645720790447749,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20602",0.516815615596433,0.140855909172268,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20603",1.59564277873099,0.0072714337668758,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20604",0.375898151266462,0.269349580652182,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20605",1.06353709433098,0.0166433581720615,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20606",0.821205794545036,0.0315905942570977,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20607",0.956415660754966,0.0231497428916193,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20608",0.639260354976408,0.070978991217,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20609",0.726424867861695,0.0412788114531259,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20610",0.847870405139872,0.0303161169192111,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20611",1.29966671056571,0.00573331551560278,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20612",1.06571436658542,0.0104535974011826,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20613",0.835239884142305,0.0275563866008028,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20614",0.900899402404142,0.025060556677138,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20615",0.414862277724085,0.219062322523683,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20616",0.454164372206026,0.184869050149876,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20617",0.917780399527856,0.0228353815812622,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20619",0.717583367584812,0.0517340550688622,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20620",0.34968987832913,0.291741073524951,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20621",0.959538308609523,0.0246403445320022,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20622",0.524609502481629,0.117983175446205,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20623",0.4539984975319,0.182222782489462,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20624",1.84919108570961,0.00832366451380106,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20625",0.525737484216419,0.123651677653734,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20626",1.30882551873308,0.010742074174997,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20627",0.482647351666922,0.155973216797452,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20628",1.28321162783609,0.00964160854726344,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20629",1.91887537148554,0.00690355652163541,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20630",0.16779967573105,0.615736833509569,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20631",1.03573742777966,0.0269842376948886,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20632",0.613025744449934,0.0744282477581488,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20633",1.23824466293121,0.016500411343078,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20635",0.605700288604686,0.0753446443187787,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20636",0.901125074070836,0.0193975734281325,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20637",0.634444931392777,0.0845018048834674,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20638",1.58828177696282,0.0124437371600674,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20639",0.506636206595947,0.147046339926618,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20640",0.451408776805262,0.186734073161227,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20641",0.129512526034695,0.694924380658048,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20642",0.869824062978424,0.0204616950217087,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20643",0.694977373894849,0.0565640790972586,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20644",0.389089971361579,0.247804955804831,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20645",0.12724269280242,0.703714456788377,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20646",0.813686179319014,0.0308693570267843,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20647",1.25787732201416,0.0112771294925887,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20648",0.411721009868741,0.218794769923578,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20649",1.17604659429361,0.00931767663661435,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20650",0.597114090125185,0.0922777299725726,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20651",1.97201656877145,0.00548128173169002,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20652",0.412946018450777,0.230192488070153,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20653",0.990119141193547,0.0124286932322773,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20654",0.568314905046278,0.108689938287195,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20655",0.597003552793559,0.0991133523440029,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20656",0.44950457316661,0.188459353143653,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20657",0.793112744576413,0.0385749582507009,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20658",0.747293003286052,0.0376583683627292,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20660",1.04462118743436,0.0127265630816577,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20661",1.09541710518011,0.0072834186868978,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20662",1.62392516960764,0.00541377543071167,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20663",0.590056148653032,0.110588133115689,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20664",0.493141024819198,0.144350932670258,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20665",1.54850513077863,0.00379009782925974,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20666",1.83580607296613,0.0053799614465973,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20668",1.52200267029604,0.00956117677730641,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20669",0.183620226573859,0.585803233327028,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20670",1.00874569401184,0.0156626862216576,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20671",0.649040136214623,0.0706599249354422,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20672",0.295037715594832,0.379809222186637,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20673",1.09568917320832,0.013523354525532,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20674",1.80835610433048,0.00840006464738036,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20675",0.553835315896375,0.108726929535548,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20676",0.386157722645982,0.268763449979119,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20677",0.924940022909504,0.0152302864153074,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20678",1.09543749489127,0.0141960499723189,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20679",0.669933119819419,0.0832893051067832,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20680",1.35577414342498,0.00688344353654961,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20681",0.405410059648047,0.228656519784442,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20682",-0.00931285965029331,0.977923721320852,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20683",0.253850366322813,0.443944939051335,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20684",0.30192527399686,0.367388048025883,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20685",0.283970742089312,0.391834598850522,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20686",1.23686910393309,0.0099217358036385,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20687",1.13767453021086,0.0221188020869918,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20688",0.718575036070316,0.0419293933169052,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20689",1.52033811692627,0.0059550294377826,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20690",1.85331361297229,0.00528864525621571,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20691",1.21016979197499,0.014540773711148,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20692",1.15104063885595,0.0109805977836652,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20693",0.231062617760675,0.486843011564038,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20694",0.935817590245841,0.0282450651901983,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20695",0.945845506193627,0.0195019556036727,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20696",0.887081258166657,0.0226620499449634,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20697",0.224596035524769,0.497781420980673,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20698",0.36247379469109,0.285899905349227,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20699",1.5360505752948,0.00720624956458989,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20700",0.434432409673282,0.208059174449985,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20701",0.953455358433135,0.0182753302046782,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20702",0.61076158303127,0.0780991119031674,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20703",0.750920074010555,0.0367495879859467,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20704",0.336161980133323,0.320918502680256,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20705",0.69976906355025,0.058361850911621,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20706",0.880103544188534,0.0217772537166389,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20707",0.228161552695231,0.491212483974318,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20708",0.882942170868688,0.022099930849182,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20709",0.908727969500247,0.0256692218538601,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20710",0.278245707935368,0.397773991781618,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20711",0.406300525587183,0.234098390727741,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20712",0.981266718157424,0.019877829325403,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20713",0.943116208751941,0.01606403235842,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20714",-0.0149645015021442,0.964596607511516,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20715",1.32222900634747,0.0101675595136204,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20716",1.7953806252062,0.00536851564399156,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20717",0.273943966707083,0.407030114512211,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20718",0.382286385772935,0.256741528469453,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20719",0.821091763256394,0.0348477959267599,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20720",0.842217727737806,0.0276144958905339,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20721",0.0893656651078172,0.787349818488055,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20722",0.554124118107991,0.109920353771863,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20723",0.880204512903537,0.0212452816851014,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20724",0.930057090934158,0.0247787162334927,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20725",1.31778047055079,0.00803420469276792,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20726",0.759745073624251,0.0472032529657609,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20727",0.215257440973625,0.525390197168277,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20728",1.45314473590034,0.00916450525736856,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20729",0.592396111652942,0.0957581506068019,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20730",0.794394179403795,0.0321775098849398,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20731",0.813748497426155,0.0263263706090484,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20732",0.509552395268518,0.135116027952694,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20733",1.35363975366607,0.0143376593303193,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20734",1.18915646562134,0.00742806192075415,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20735",1.22647513147928,0.017090592327817,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20736",1.16096913066606,0.0193451303809716,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20737",0.757905411389459,0.0395893940081623,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20738",0.773076912803334,0.0319037670759228,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20739",1.05159777527943,0.0155209748332747,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20740",-0.0270267642872246,0.936139702850878,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20741",-0.187428400200953,0.59267315513057,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20742",0.288645657615714,0.38445986444932,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20743",0.38122464921894,0.269344056871432,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20744",-0.162231243895955,0.641262634278696,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20745",0.225820978568917,0.492290005848174,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20746",1.98581776205034,0.00765847943039148,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20747",0.501189932180405,0.144433267299247,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20748",1.20856334525975,0.0150420400522122,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20749",-0.0236497168414595,0.944192760096271,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20750",0.543607101220622,0.129556904111142,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20751",1.08627213983276,0.0169020797205256,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20752",0.0336259611776539,0.920210568520448,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20753",1.00853974443713,0.0163531218720528,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20754",1.15493573814244,0.00662586232692353,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20755",1.35543979131284,0.00615528384995104,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20756",0.36197779817719,0.290291630112453,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20757",0.680795643357723,0.067327196889575,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20758",1.30041029969857,0.00894272054768261,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20759",0.979419686113883,0.0164210958886176,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20760",0.583676013079112,0.098144592778973,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20761",0.513028405036728,0.136379568868429,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20762",1.1834693332414,0.0105119895362563,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20763",0.708854454545498,0.0431607244243775,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20764",0.59514370715349,0.0819740408102883,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20765",0.745233532925385,0.0473523052705108,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20766",0.909747311424853,0.0193150541097208,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20767",0.873264737969326,0.0234510052701735,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20768",0.849082506416156,0.0253094480744652,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20769",0.871075332228451,0.0318579308380345,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20770",1.1185773325072,0.00819928387883745,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20771",1.05814698664845,0.016258414961616,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20772",0.355383713276118,0.287516531646447,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20773",0.729987530323923,0.0646174484211648,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20774",1.25934452777184,0.0226850410660939,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20775",0.125863072479637,0.709477933838529,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20776",1.63753220724869,0.0101908575436741,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20777",0.86506165919919,0.0271551846340077,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20778",0.880026647803619,0.0286746544816115,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20779",0.41455855745847,0.222171607991861,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20780",0.551794567141816,0.110545720401679,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20781",0.840231511711283,0.0378595049169954,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20782",0.707442467112848,0.0486180489979318,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20783",1.24981121533762,0.0144160464497107,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20784",0.760060456333869,0.0320973727709083,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20785",0.834090783938551,0.0346058625566415,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20786",1.54433658944239,0.0116677869010894,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20787",0.984188547304339,0.0128508103364267,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","LEOPARD","OID20788",0.439282379438485,0.198930030176851,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","LEOPARD","OID20789",1.73324887855196,0.00619474047916406,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20424",0.282156616201807,0.401336820173251,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20429",0.354950112878809,0.293910244541957,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20436",-0.296111231814705,0.417373192866998,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20437",-0.39334649826152,0.330149423850134,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20438",1.14917712626509,0.00889900505415185,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20442",-0.220439742302032,0.518025186513978,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20459",-0.248873218415925,0.488374535200274,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","cGAN","OID20460",0.660167569714436,0.0586575253691988,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20462",0.153440226991149,0.642233720228822,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20464",-0.377938708654344,0.274974689764119,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","cGAN","OID20473",0.252828789594825,0.44239949780213,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20475",-0.430054956268489,0.225277737192835,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20477",0.55506441302574,0.101982289329667,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20480",0.678619773429551,0.0533407090895986,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20481",0.465432152264656,0.171582310088547,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20482",0.610499509812751,0.151618351347042,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20483",-0.225561260192355,0.518850773698275,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20485",-0.587501723562353,0.164584710794942,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20486",0.54016740835928,0.166168749096886,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20487",1.16886594011588,0.0100784047965813,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20490",0.515392114448908,0.134676999603198,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20495",0.140966404464855,0.668967476117728,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20497",0.330082722899265,0.344585723944505,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20500",0.187710023525767,0.570182086666546,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","cGAN","OID20501",0.506218123000692,0.158073007952587,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20504",0.220569070313196,0.501969474813695,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20505",-0.248923655032813,0.477410693944131,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20506",0.227301032941667,0.486737476162144,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","cGAN","OID20507",-0.508497673110716,0.19879962437722,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20508",0.287698836599021,0.380070787483988,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20510",-0.486096047986803,0.23750436445583,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20511",0.091433470566564,0.783356954297696,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20513",0.86158495613687,0.0225474297535873,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20514",-0.0682112567909205,0.841712296060294,FALSE,"Non-significant in observed data","Opposite sign"
"NeutralizationLevel","cGAN","OID20515",-0.666534538311244,0.102890527621142,FALSE,"Non-significant in observed data","Matching sign"
"NeutralizationLevel","cGAN","OID20519",-0.431418441489078,0.219709795918615,FALSE,"Non-significant in observed data","Matching sign"
